customer_id,first_name,last_name,email,phone,street_address,city,state,zip_code,join_date,first_order_date,loyalty_score,email_optin,last_purchase_date
C113526,John,Leonard,jleonard@hotmail.com,767-969-9370,65525 William Squares,Maryborough,Wisconsin,00536,2024-11-28 15:03:44,2024-11-28 15:03:44,0.0,True,2024-12-22 12:10:01
C113527,David,Herrera,david.herrera@outlook.com,3975228057,95571 Malone Alley Suite 678,Timothyside,Michigan,00481,2020-06-13 03:58:21,2020-08-01 03:58:21,0.55,True,2022-01-04 14:14:17
C113528,Debra,Noble,debra.noble@yahoo.com,(512) 935-7956,2542 Harper Knoll,South Markmouth,New York,00147,2021-05-25 07:14:32,2021-05-25 07:14:32,0.49,True,2024-01-25 10:13:07
C113529,Crystal,Howell,crystal_howell@yahoo.com,260-255-1691,57440 Scott Spurs Apt. 648,Port Rogershire,Florida,00346,2019-05-23 06:07:27,2019-05-23 06:07:27,0.79,False,2024-09-29 11:01:47
C113530,Deborah,Shelton,deborah.shelton@hotmail.com,(954) 963-3985,8078 Monica Fort,North David,Michigan,00488,2022-08-15 09:09:24,2022-08-15 09:09:24,0.22,True,2024-01-17 00:46:52
C113531,Marc,Collins,marc.collins@gmail.com,(473) 780-7233,3079 Stephen Haven,New Haleymouth,Nevada,00891,2024-12-30 01:48:05,2025-02-08 01:48:05,0.0,False,2025-02-08 01:48:05
C113532,Paula,Taylor,ptaylor1@outlook.com,(795) 927-7831,1645 Holmes Squares,Matthewberg,Utah,00846,2023-11-01 10:41:27,2023-11-22 10:41:27,0.16,True,2023-11-24 22:16:17
C113533,Randall,Nelson,randall.nelson@yahoo.com,4534273186,605 Lowe Row Suite 144,East April,Texas,00769,2021-08-21 23:38:48,2021-08-21 23:38:48,0.53,False,2023-09-03 10:16:42
C113534,Lindsey,Lowe,llowe@yahoo.com,(455) 882-8573,09586 Debra Ford,East Donna,Hawaii,00968,2018-09-14 04:15:44,2018-09-14 04:15:44,0.85,True,2020-05-04 21:10:12
C113535,Andrea,Perry,andrea_perry@hotmail.com,(916) 542-6671,5072 Wallace Forks Apt. 319,Paulport,Oklahoma,00741,2022-09-13 23:10:18,2022-09-13 23:10:18,0.3,True,2024-05-02 07:07:50
C113536,Heather,Baker,heather.baker@hotmail.com,366-324-1187,162 Cunningham Via,Port Kevin,New Jersey,00083,2020-12-13 09:47:53,2020-12-13 09:47:53,0.52,False,2024-06-30 08:29:15
C113537,John,Curtis,john_curtis@gmail.com,(514) 496-4730,618 Joshua Inlet,Port Keith,Louisiana,00708,2022-02-15 20:36:29,2022-02-21 20:36:29,0.28,False,2024-11-06 15:03:00
C113538,Angelica,Webb,awebb1@gmail.com,683-394-9106,125 Henry Oval Apt. 420,Lake Alex,California,00957,2023-01-10 11:25:35,2023-01-10 11:25:35,0.16,True,2023-09-24 10:40:17
C113539,Gregory,Jones,gregory_jones@outlook.com,243-207-4848,32053 Robert Cliff,New Masonland,California,00905,2019-08-11 04:26:40,2019-09-25 04:26:40,0.69,True,2024-12-12 08:32:46
C113540,Judith,Mcdonald,judith_mcdonald@outlook.com,300-544-3747,0386 Ortiz Bridge,South Michaeltown,Idaho,00837,2023-07-29 06:51:40,2023-07-29 06:51:40,0.0,True,2023-09-18 06:22:25
C113541,Cole,Briggs,cole_briggs@outlook.com,9504794995,288 Suzanne Course,South David,Arizona,00865,2021-10-24 16:15:00,2021-10-24 16:15:00,0.27,True,2022-09-23 22:48:59
C113542,Nicole,Walker,nicole.walker@outlook.com,833-423-6860,1880 Kenneth Course,West Karla,New York,00139,2021-11-02 20:18:36,2021-11-20 20:18:36,0.38,True,2023-06-01 15:48:28
C113543,Veronica,Newton,veronica_newton@hotmail.com,575-322-5443,95109 Scott Point Suite 222,South Michelleside,Texas,00793,2018-05-12 09:45:02,2018-08-03 09:45:02,1.0,True,2022-10-21 14:06:41
C113544,Lori,Tapia,ltapia@hotmail.com,2383718732,90984 Gerald Turnpike,Stephaniemouth,Pennsylvania,00169,2020-02-20 03:51:22,2020-02-20 03:51:22,0.57,True,2022-01-02 12:47:00
C113545,Angela,Conner,angela.conner@gmail.com,8423823728,13829 Burns Estate Apt. 366,Ashleyport,North Carolina,00277,2022-10-08 21:56:41,2022-10-08 21:56:41,0.37,True,2023-10-30 21:56:33
C113546,Heidi,Welch,hwelch@hotmail.com,(550) 371-3650,121 Davis Tunnel,Lake William,Texas,00795,2023-11-14 22:31:05,2023-12-18 22:31:05,0.24,True,2024-03-17 10:09:54
C113547,Victor,Flores,,2614585687,09448 Kirk Roads,Richardsonville,Florida,00340,2024-12-31 00:25:34,2024-12-31 00:25:34,0.0,True,2024-12-31 09:09:33
C113548,Xavier,Hicks,xavier.hicks@yahoo.com,(450) 907-1410,3401 Kaitlin Estates Suite 484,Joseview,Illinois,00600,2023-04-30 16:10:06,2023-06-09 16:10:06,0.32,True,2024-08-18 00:52:22
C113549,Shawn,Johnson,shawn.johnson@hotmail.com,(644) 928-4699,28437 Medina Dale Suite 583,North Pamela,Delaware,00199,2024-08-04 05:52:29,2024-08-13 05:52:29,0.16,True,2024-10-11 15:29:11
C113550,Ann,Carter,acarter2@gmail.com,(359) 233-5994,6963 Kelsey Forges,South Karen,New Jersey,00077,2019-10-28 06:17:47,2019-10-28 06:17:47,0.85,False,2024-07-09 16:56:25
C113551,Bradley,Davidson,bdavidson@hotmail.com,(840) 683-8234,2944 Matthew Plaza Apt. 799,East Michelle,Ohio,00439,2024-04-02 02:27:59,2024-04-02 02:27:59,0.0,True,2024-12-30 05:54:04
C113552,Michelle,Smith,michelle_smith1@gmail.com,822-223-4734,4710 Campbell Pike Suite 471,East Matthewfort,Wisconsin,00545,2024-04-05 15:46:47,2024-06-07 15:46:47,0.06,True,2024-12-19 19:06:24
C113553,Joshua,Bennett,,501-481-4905,309 Fletcher Corner,South Amanda,New York,00128,2023-05-02 06:55:16,2023-05-02 06:55:16,0.26,True,2023-06-11 21:59:12
C113554,Trevor,Houston,trevor.houston@outlook.com,(573) 204-2665,49512 Brianna Throughway Suite 010,Cruzfort,Illinois,00622,2020-01-20 18:13:24,2020-03-20 18:13:24,0.54,True,2021-03-22 17:51:43
C113555,Spencer,Reed,spencer_reed@yahoo.com,478-763-2835,3791 Latasha Fields,Lambertland,Florida,00332,2018-09-06 12:46:45,2018-10-03 12:46:45,0.87,True,2024-06-30 20:13:42
C113556,Richard,Dunlap,richard_dunlap@hotmail.com,(601) 971-1005,791 Amy Shores Suite 520,Hernandezfurt,Ohio,00430,2019-02-16 18:51:31,2019-03-28 18:51:31,0.75,True,2020-08-11 04:07:58
C113557,Marc,Ray,marc_ray@outlook.com,(867) 238-2082,62946 Martin View,Port Michelle,South Dakota,00570,2018-04-28 16:34:39,2018-04-28 16:34:39,0.91,True,2023-10-02 16:33:54
C113558,Kathy,Davis,kdavis4@yahoo.com,341-865-1803,50774 Dylan Grove Suite 858,West Larry,North Carolina,00289,2020-08-23 15:58:27,2020-08-23 15:58:27,0.68,True,2023-09-06 07:38:29
C113559,Cole,Thompson,cole.thompson@yahoo.com,(643) 376-6153,05179 Teresa Street,Tracyborough,Arizona,00855,2021-07-31 01:56:32,2021-10-03 01:56:32,0.52,True,2022-09-10 04:59:22
C113560,Amy,Leach,,(674) 907-7890,309 Brandi Viaduct,Bridgetbury,Texas,00754,2023-03-25 05:07:05,2023-05-08 05:07:05,0.14,True,2023-11-20 04:19:28
C113561,Amy,Ross,,(354) 699-4378,91372 Angelica Knolls,Lamfort,Wyoming,00828,2023-02-16 13:20:13,2023-02-16 13:20:13,0.11,True,2024-02-10 03:53:17
C113562,Deborah,Harrison,dharrison1@gmail.com,7903036735,0356 Jessica Circles,Pachecoberg,Arizona,00865,2022-05-25 19:03:03,2022-05-25 19:03:03,0.24,True,2023-03-03 15:16:46
C113563,Jerry,Cortez,jcortez1@yahoo.com,(219) 676-3172,0258 Sharon Port,North Maryview,California,00901,2019-04-10 12:07:46,2019-04-30 12:07:46,0.93,True,2019-11-16 06:11:37
C113564,Mark,Gilmore,mark_gilmore@yahoo.com,964-473-1494,13778 Spence Ramp,West Tamara,Florida,00343,2024-02-07 01:01:40,2024-02-07 01:01:40,0.02,True,2024-03-19 19:22:40
C113565,Gina,Johnson,gjohnson@gmail.com,919-219-6613,22100 Gonzalez Station,Lake Kaylabury,Michigan,00480,2020-07-04 03:26:28,2020-07-04 03:26:28,0.66,True,2020-08-29 20:57:21
C113566,David,White,dwhite2@outlook.com,(283) 890-6903,409 Anne Flats Suite 746,New Lawrencefort,Wisconsin,00541,2018-08-21 06:09:59,2018-08-21 06:09:59,1.0,True,2021-08-19 22:18:44
C113567,Alex,Torres,,478-803-3282,59983 Amy Wells,West Ashley,Nebraska,00690,2018-05-21 02:41:03,2018-05-22 02:41:03,0.81,True,2024-11-29 20:30:52
C113568,Danny,Jones,danny.jones@yahoo.com,(709) 351-7481,92322 Caleb Road Apt. 278,Port Sheilaville,Washington,00985,2019-03-29 10:32:48,2019-05-25 10:32:48,0.47,True,2024-08-16 03:27:38
C113569,Phillip,Avery,phillip.avery@outlook.com,(903) 260-9731,452 Teresa Forge,New Daniel,Montana,00599,2023-09-05 02:27:13,2023-09-05 02:27:13,0.19,True,2023-12-05 07:57:18
C113570,Allison,Wilson,allison.wilson@outlook.com,(225) 683-6208,3311 Moore Street,West Chris,Alaska,00996,2023-05-15 01:42:39,2023-05-22 01:42:39,0.15,True,2024-05-22 18:13:18
C113571,Brandon,Mccoy,brandon_mccoy@hotmail.com,308-340-7949,1321 Walker Drive Suite 817,Lake Samantha,Indiana,00474,2024-10-23 10:47:53,2024-10-23 10:47:53,0.0,True,2024-12-27 16:42:45
C113572,Julie,Williams,julie.williams@gmail.com,765-670-2971,6346 Novak Viaduct Suite 073,Kyleshire,Ohio,00448,2024-06-23 22:51:23,2024-06-23 22:51:23,0.13,False,2024-08-28 20:38:59
C113573,Angela,Hines,ahines@gmail.com,(205) 575-2140,282 Timothy Bridge Suite 986,Lake Jennifer,Tennessee,00383,2024-03-13 05:01:09,2024-03-13 05:01:09,0.0,True,2024-10-08 13:07:55
C113574,James,Liu,jliu@outlook.com,(934) 945-6041,03538 Zachary Grove Apt. 230,East Claudiafort,Georgia,00309,2021-10-23 21:53:51,2021-10-23 21:53:51,0.54,True,2023-10-02 11:34:17
C113575,Amy,Holden,amy.holden@hotmail.com,651-445-6525,90024 Hoover Manors Apt. 014,Williamschester,Wisconsin,00539,2021-03-01 05:11:11,2021-04-28 05:11:11,0.4,True,2022-03-31 14:31:38
C113576,Bethany,Williams,bethany_williams@gmail.com,516-977-4257,3739 Joshua Forge,Debbietown,Virginia,00239,2021-05-16 03:13:16,2021-06-02 03:13:16,0.27,True,2023-07-30 04:12:05
C113577,Ronald,Velazquez,ronald.velazquez@outlook.com,(245) 357-5323,960 Lewis Mission Suite 757,East James,New Jersey,00076,2021-03-24 15:41:10,2021-03-24 15:41:10,0.5,True,2024-08-19 18:54:07
C113578,Michael,Smith,michael_smith2@outlook.com,3575823742,99825 Megan Way Apt. 167,Meganmouth,Kentucky,00408,2018-02-14 12:46:49,2018-03-18 12:46:49,0.96,True,2024-10-28 22:22:26
C113579,Amber,Clark,aclark1@gmail.com,795-372-2347,6733 Carolyn Forest Suite 734,Huntermouth,Maryland,00213,2019-03-13 08:38:46,2019-04-25 08:38:46,0.73,False,2021-02-13 15:07:12
C113580,Daniel,Beck,dbeck@hotmail.com,663-396-7511,74822 Wilson Forge Apt. 184,Bryanfurt,Michigan,00498,2018-09-25 02:09:14,2018-09-25 02:09:14,0.9,True,2018-11-11 04:28:44
C113581,Michael,Crawford,michael_crawford@outlook.com,303-731-7755,129 Matthew Corners Suite 670,Jordanhaven,Washington,00986,2024-01-08 04:14:54,2024-02-29 04:14:54,0.09,True,2024-05-09 20:31:53
C113582,Carol,Bishop,,8849939641,2594 Johnson Harbor,South Valeriefort,West Virginia,00254,2024-05-11 17:44:18,2024-06-24 17:44:18,0.0,False,2024-12-10 01:36:42
C113583,Mitchell,Anderson,mitchell.anderson@yahoo.com,(791) 405-9302,7074 Amanda Circle,New Hollyville,Ohio,00443,2020-06-15 21:25:12,2020-06-15 21:25:12,0.62,True,2022-05-02 04:51:44
C113584,Christopher,Hernandez,christopher.hernandez1@outlook.com,944-757-8546,1243 Kerr Via Suite 578,Port Claudia,California,00905,2020-04-07 04:07:17,2020-04-07 04:07:17,0.48,False,2022-05-02 23:12:28
C113585,Jackson,Rivera,jackson_rivera@gmail.com,487-888-2314,1178 Ronald Crossing,North Nathan,Maryland,00214,2021-05-18 05:33:27,2021-05-18 05:33:27,0.47,True,2023-09-04 16:26:08
C113586,Kathy,Boyd,kathy_boyd@yahoo.com,5113761545,77535 Philip Plaza Apt. 806,West Kyle,Tennessee,00373,2023-03-17 19:28:04,2023-03-28 19:28:04,0.25,False,2023-12-10 03:22:13
C113587,Billy,Beasley,,707-926-5231,3839 Bryan Shores,Michaelville,Maryland,00219,2019-08-23 14:25:55,2019-10-15 14:25:55,0.46,True,2022-10-12 16:35:06
C113588,Phyllis,Wilson,phyllis_wilson@yahoo.com,471-525-4801,333 Amanda Trafficway Apt. 221,East Natalie,Washington,00990,2019-08-25 20:51:26,2019-11-05 20:51:26,0.77,True,2021-04-14 20:28:16
C113589,Brenda,Ayers,brenda.ayers@yahoo.com,415-210-9282,2841 Valentine Freeway,Matthewfurt,New York,00147,2024-09-09 04:13:12,2024-09-09 04:13:12,0.07,True,2024-12-27 19:36:01
C113590,Jessica,Miller,jessica_miller1@gmail.com,769-911-6881,01504 Jill Rapid Apt. 575,Port Alexis,Massachusetts,00010,2022-05-12 04:02:29,2022-05-12 04:02:29,0.23,False,2022-08-13 07:17:05
C113591,Katherine,Jackson,katherine.jackson@hotmail.com,(465) 217-3572,4364 Luis Village,New Jeffreyfurt,Missouri,00654,2023-06-13 02:04:18,2023-06-20 02:04:18,0.07,True,2023-12-09 17:16:37
C113592,Christopher,Rose,christopher_rose@yahoo.com,8527392768,23562 Villanueva Station Suite 020,Port Brian,Pennsylvania,00167,2020-03-02 06:50:25,2020-04-05 06:50:25,0.55,True,2021-10-28 13:40:19
C113593,Dustin,Harrison,dustin.harrison@yahoo.com,3819675718,474 Foster Villages,Reedstad,Pennsylvania,00166,2020-09-23 16:33:32,2020-09-23 16:33:32,0.58,True,2024-10-23 09:18:08
C113594,Rachel,Hughes,rhughes@hotmail.com,8568886416,6503 Bridget Orchard Suite 531,East Glenn,Colorado,00803,2019-06-09 19:29:49,2019-06-09 19:29:49,0.61,True,2020-02-27 15:23:21
C113595,Charles,Zuniga,charles_zuniga@gmail.com,8603692355,6789 Amy Court,Francesborough,New Hampshire,00032,2018-12-22 03:47:59,2018-12-22 03:47:59,0.95,True,2023-08-16 18:04:05
C113596,Jacob,Herring,jherring@yahoo.com,327-592-4162,848 Carpenter Forges,Crystalshire,California,00936,2021-11-29 01:50:11,2021-12-01 01:50:11,0.64,True,2022-05-24 04:36:39
C113597,Rachel,Paul,,831-792-4779,97784 Christopher Fields Suite 266,Murrayland,North Dakota,00586,2024-12-04 17:54:34,2024-12-07 17:54:34,0.0,True,2024-12-24 08:57:07
C113598,Randy,Simpson,randy.simpson@gmail.com,(267) 895-2830,8928 Claudia Alley Suite 038,Campbellland,Virginia,00225,2019-08-08 08:11:46,2019-09-03 08:11:46,0.54,True,2019-09-18 23:39:14
C113599,Steven,Yoder,steven_yoder@hotmail.com,6927583157,88851 Kim Plain Apt. 823,New Christopherberg,Massachusetts,00027,2018-05-06 06:13:09,2018-05-06 06:13:09,0.97,False,2020-02-21 07:32:05
C113600,Sandra,Velez,sandra_velez@hotmail.com,(229) 512-3986,297 Ward Cove,Port Robertville,Massachusetts,00024,2024-09-06 02:11:01,2024-11-05 02:11:01,0.0,False,2024-12-28 22:24:49
C113601,Joseph,Mcmahon,joseph.mcmahon@outlook.com,9466014908,955 Chavez Trail,North Jimmychester,California,00924,2021-02-15 05:45:17,2021-04-27 05:45:17,0.33,True,2022-09-07 04:36:55
C113602,Jennifer,Henderson,,653-304-4841,2514 Underwood Fall Apt. 114,Edwardsville,New York,00138,2022-05-04 05:11:24,2022-05-04 05:11:24,0.28,True,2023-12-21 01:04:18
C113603,Juan,Mcdonald,,439-702-9511,02875 Diane Corners,North Meganborough,North Dakota,00584,2021-09-22 14:10:13,2021-09-22 14:10:13,0.48,True,2023-03-07 10:31:54
C113604,Christine,Maldonado,,773-276-2351,144 Kenneth Underpass,West Leahbury,California,00939,2019-06-25 05:56:30,2019-08-11 05:56:30,0.65,True,2020-03-14 12:37:43
C113605,Janet,Mann,janet.mann@gmail.com,(248) 973-9744,6092 Chan Stravenue Suite 362,South Josephbury,Louisiana,00709,2020-06-10 19:39:39,2020-06-29 19:39:39,0.57,True,2024-04-01 01:40:49
C113606,Steven,Diaz,steven_diaz@yahoo.com,9105911076,08335 Scott Center Suite 329,Robertmouth,Illinois,00615,2021-10-10 23:14:00,2021-11-03 23:14:00,0.56,True,2023-10-10 13:02:39
C113607,Kiara,Robinson,kiara_robinson@yahoo.com,219-617-8414,942 Anita Spurs,Garciaberg,Indiana,00479,2023-11-30 19:41:39,2024-01-25 19:41:39,0.13,True,2024-08-21 13:02:13
C113608,April,Cordova,acordova@gmail.com,3179771558,72725 Tamara Trace Apt. 238,Lake Charlesmouth,Illinois,00616,2022-12-14 19:57:13,2023-03-09 19:57:13,0.36,True,2024-07-14 07:38:49
C113609,Shannon,Lee,,5993152512,7703 Kathleen Port,East Brenda,Maine,00048,2018-05-15 15:51:29,2018-08-05 15:51:29,0.86,True,2022-04-15 22:03:16
C113610,Renee,Buchanan,rbuchanan@yahoo.com,549-961-9246,7313 Anderson Ports Apt. 638,New Ravenberg,New York,00115,2019-12-02 18:53:53,2020-01-25 18:53:53,0.73,True,2021-04-09 19:49:56
C113611,Kathryn,Kim,kathryn.kim@hotmail.com,944-673-6160,0006 John Springs,New Kyleshire,California,00919,2020-10-16 22:39:08,2020-12-08 22:39:08,0.66,False,2023-09-10 15:58:24
C113612,Jocelyn,Munoz,,7908733079,9936 Mark Point,East John,Colorado,00803,2023-01-28 12:52:03,2023-01-28 12:52:03,0.12,True,2024-12-19 08:11:02
C113613,Robert,Thompson,robert.thompson@hotmail.com,3478941729,23812 Beasley Neck,Port Stevenstad,Vermont,00055,2019-02-18 06:46:20,2019-03-08 06:46:20,0.63,True,2023-01-08 14:59:16
C113614,Brenda,Roberts,broberts@outlook.com,361-927-5250,155 Ryan Bridge,Winterston,Virginia,00226,2023-07-21 12:31:00,2023-07-21 12:31:00,0.3,True,2023-09-08 19:59:15
C113615,Robert,Yang,robert.yang@gmail.com,5415772993,7972 James Rapid Apt. 203,South Erin,Tennessee,00373,2019-08-10 09:24:30,2019-08-10 09:24:30,0.76,True,2022-01-29 13:08:37
C113616,Ebony,King,ebony.king@hotmail.com,733-494-1405,380 Joseph Estates Suite 472,Davidburgh,Texas,00793,2020-08-08 12:03:09,2020-08-08 12:03:09,0.56,False,2024-04-22 02:38:26
C113617,Samuel,Martin,samuel_martin@yahoo.com,(698) 709-7973,52800 Yoder Meadow Apt. 196,South Jessica,New Jersey,00071,2020-08-05 02:20:59,2020-11-03 02:20:59,0.51,True,2024-08-16 16:41:36
C113618,Amanda,Hill,amanda_hill@gmail.com,498-854-8990,70913 Kelly Shoals,South Karenport,Virginia,00230,2021-04-28 05:48:12,2021-06-29 05:48:12,0.5,True,2022-04-01 14:54:53
C113619,Carla,Woods,,760-420-8503,7516 Claire Plains Suite 928,Clairestad,New York,00114,2018-08-16 07:17:10,2018-08-16 07:17:10,0.75,False,2019-04-08 11:03:38
C113620,Michelle,Grant,mgrant@gmail.com,8566732141,3933 Christopher Vista Apt. 344,North Stephenfurt,Florida,00344,2024-04-24 21:34:00,2024-06-19 21:34:00,0.0,False,2024-07-29 19:06:41
C113621,Tina,Howard,tina.howard@gmail.com,(410) 660-2183,10866 John Ridges Suite 924,Serranotown,Georgia,00319,2018-01-19 16:55:53,2018-01-19 16:55:53,0.83,True,2018-10-15 11:29:31
C113622,Jeremy,Fields,jeremy_fields@yahoo.com,397-878-5918,0378 York Curve Suite 846,Port Joshuaport,Massachusetts,00010,2024-08-24 23:27:38,2024-08-24 23:27:38,0.0,False,2024-09-22 10:12:23
C113623,Jeffrey,Collins,,(503) 783-1645,274 Mcdaniel Course,Lake Jacobchester,Colorado,00801,2019-06-15 13:33:24,2019-06-15 13:33:24,0.86,False,2022-01-26 03:46:43
C113624,Jared,Rivera,jared_rivera@hotmail.com,335-742-5589,940 Brown Village,North Adam,California,00921,2018-05-24 09:42:25,2018-05-24 09:42:25,0.86,True,2024-09-13 08:06:36
C113625,Michael,Acevedo,michael_acevedo@outlook.com,(738) 656-7248,539 Stewart Hill,Jamesborough,Pennsylvania,00170,2024-11-26 06:44:07,2025-02-16 06:44:07,0.0,True,2025-02-16 06:44:07
C113626,Michael,Smith,michael_smith3@hotmail.com,(490) 446-5912,985 Fletcher Road,North Johnland,Massachusetts,00018,2019-10-10 06:35:58,2019-10-10 06:35:58,0.89,True,2021-01-25 17:33:30
C113627,Lisa,Perkins,lisa_perkins@outlook.com,9835309894,6796 Megan Field,Karenside,Ohio,00455,2022-09-23 01:50:03,2022-09-23 01:50:03,0.26,False,2023-04-27 15:57:35
C113628,Angela,Scott,angela.scott@yahoo.com,(460) 650-6582,24241 Ronald Shoals,North Nancy,Nebraska,00686,2024-12-06 04:14:09,2024-12-06 04:14:09,0.08,False,2024-12-31 18:56:47
C113629,Samuel,Lee,samuel.lee@hotmail.com,5754716338,899 Romero Trail Suite 503,Stephensonborough,New Jersey,00078,2023-06-27 13:11:17,2023-06-27 13:11:17,0.24,True,2024-07-16 17:16:55
C113630,Patricia,Lane,plane@hotmail.com,(741) 984-9499,877 Andrew Fort Apt. 473,North Carolynburgh,North Carolina,00280,2024-05-10 14:01:17,2024-05-10 14:01:17,0.0,False,2024-05-17 04:10:51
C113631,Robert,Johnson,rjohnson6@yahoo.com,(525) 682-5721,9845 Jason Harbors Suite 280,Evanville,Indiana,00476,2022-05-12 06:01:10,2022-05-12 06:01:10,0.61,False,2022-10-28 06:54:35
C113632,Denise,Wilson,denise.wilson@hotmail.com,(853) 747-1614,4244 White Cliffs Apt. 497,Smithshire,Maryland,00217,2019-08-04 14:22:30,2019-08-04 14:22:30,1.0,True,2024-05-03 18:59:55
C113633,Vanessa,Berry,,789-395-1505,28779 Reyes Flat,East Melissastad,Arizona,00857,2023-01-01 23:20:26,2023-01-01 23:20:26,0.19,False,2023-01-12 00:20:16
C113634,Chad,Carter,chad_carter@yahoo.com,2922457089,017 Turner Knoll,Lake Charles,Massachusetts,00015,2023-10-29 22:42:23,2023-10-29 22:42:23,0.02,True,2024-08-17 22:13:46
C113635,Vincent,Morris,vincent.morris@hotmail.com,(779) 234-9746,99033 Whitney Mission Apt. 085,Port Gabrielleshire,California,00901,2018-11-21 21:10:26,2019-01-15 21:10:26,0.88,True,2024-06-01 06:48:06
C113636,Nathaniel,Gates,,983-244-5367,6261 Priscilla Viaduct,Alfredside,Illinois,00624,2023-10-20 00:48:13,2023-10-26 00:48:13,0.2,False,2024-01-05 10:24:52
C113637,Sarah,Phillips,sarah_phillips@hotmail.com,(426) 218-1589,342 Steven Gardens,Marquezview,California,00926,2019-10-18 03:11:19,2019-10-18 03:11:19,0.78,False,2024-06-27 10:52:36
C113638,Christopher,Wright,,(214) 469-4206,2206 Cohen Park,Aprilberg,Massachusetts,00025,2022-05-30 05:36:59,2022-07-26 05:36:59,0.19,True,2023-03-02 05:14:48
C113639,Shawn,Cook,scook1@outlook.com,4426318282,1212 Hardy Squares Apt. 462,Robinsonshire,California,00909,2024-03-14 00:18:26,2024-06-03 00:18:26,0.15,False,2024-11-17 03:20:30
C113640,Brian,Parks,bparks@hotmail.com,6793099093,3321 Wood Village Apt. 104,South Julieport,Colorado,00812,2020-05-10 03:19:15,2020-07-14 03:19:15,0.71,True,2021-08-26 00:48:24
C113641,Danielle,Nguyen,danielle.nguyen@gmail.com,855-694-9519,587 Kent Locks,Lake Brandon,Indiana,00471,2019-12-08 23:03:29,2019-12-08 23:03:29,0.71,True,2023-12-31 22:38:47
C113642,Jessica,Warner,jessica_warner@hotmail.com,(502) 459-4961,91991 Macdonald Dale,West Jonmouth,California,00912,2018-09-20 01:47:38,2018-09-20 01:47:38,0.86,True,2024-09-11 10:21:21
C113643,Anthony,Hopkins,ahopkins@hotmail.com,786-680-4733,1076 Jeremiah Grove,Mccarthyland,Georgia,00304,2018-08-07 17:38:58,2018-08-07 17:38:58,0.96,True,2023-10-02 05:36:41
C113644,Cathy,Williams,cathy_williams@hotmail.com,584-991-1965,4532 Butler Valley,Port Brianhaven,Rhode Island,00029,2021-06-06 09:00:46,2021-06-06 09:00:46,0.38,True,2022-08-18 21:00:19
C113645,Julia,Manning,julia_manning@outlook.com,997-534-9798,48414 Kevin Camp,Port Taylor,North Carolina,00284,2020-05-24 07:19:28,2020-05-24 07:19:28,0.57,True,2022-12-31 02:26:04
C113646,Anthony,Taylor,anthony.taylor@gmail.com,(698) 672-8748,7690 Ward Landing Apt. 270,Amandaberg,Alaska,00995,2022-04-28 08:42:32,2022-04-28 08:42:32,0.19,True,2023-10-11 22:54:57
C113647,Isaac,Brown,ibrown@yahoo.com,586-790-7455,7127 Nguyen Park Apt. 993,North Evantown,Colorado,00800,2020-07-05 14:30:16,2020-07-21 14:30:16,0.5,True,2024-04-12 20:56:46
C113648,Evan,Moore,,244-393-1126,86401 Murray Hill,Sloanshire,Michigan,00484,2024-08-28 16:13:48,2024-08-28 16:13:48,0.0,True,2024-11-17 14:01:57
C113649,Joseph,Bonilla,jbonilla@outlook.com,(340) 884-2532,03094 Alan Passage,South Zacharyport,Florida,00333,2024-06-17 06:02:08,2024-06-17 06:02:08,0.0,True,2024-06-25 03:29:03
C113650,Holly,Orozco,,696-807-5244,333 Davidson Forest Suite 023,Marktown,Montana,00590,2024-05-01 11:38:27,2024-05-01 11:38:27,0.08,False,2024-05-13 06:38:01
C113651,Martha,Singh,martha.singh@gmail.com,(657) 743-7613,34500 Kimberly Landing,West Tyler,Ohio,00452,2022-08-10 15:39:53,2022-08-10 15:39:53,0.21,True,2024-04-21 13:12:58
C113652,Julia,Montoya,jmontoya@gmail.com,7902169028,279 Christopher Stream Suite 261,Gabrielleville,New Jersey,00073,2023-11-06 02:53:09,2024-01-26 02:53:09,0.32,False,2024-09-04 13:44:08
C113653,Lisa,Sims,lisa_sims@hotmail.com,(663) 724-6614,229 Lee Harbors Apt. 454,North Ryanborough,Florida,00334,2022-08-10 23:27:16,2022-08-10 23:27:16,0.41,True,2023-04-08 04:08:14
C113654,Lisa,Hunter,lisa.hunter@outlook.com,3649969820,22619 Sutton Divide Apt. 130,New Jonathan,Texas,00767,2024-02-17 12:12:42,2024-04-08 12:12:42,0.01,False,2024-06-23 22:54:01
C113655,Nicholas,Smith,nicholas.smith@hotmail.com,961-368-3554,258 Solis Field Apt. 523,Morganbury,Nevada,00892,2023-01-03 11:48:26,2023-01-03 11:48:26,0.13,True,2024-04-14 10:13:17
C113656,William,Smith,,4572319091,62638 Murphy Trail,Howefurt,Iowa,00502,2019-06-09 23:31:00,2019-08-21 23:31:00,0.76,False,2023-11-10 22:39:00
C113657,Brandi,Carpenter,brandi_carpenter@outlook.com,767-915-9706,02235 Tom Knolls,Meyermouth,Pennsylvania,00159,2019-03-09 14:39:41,2019-03-09 14:39:41,0.85,True,2024-12-29 16:37:50
C113658,Scott,Mason,,(576) 862-4923,1329 Cassandra Knoll Apt. 931,New Brandiside,Texas,00764,2018-11-06 20:10:11,2019-01-24 20:10:11,0.97,False,2024-02-10 02:28:04
